Close_Date,Customer ID,Quantity,Revenue,Profit
7/8/2019,78,30,18743.6,2491.66
7/15/2019,78,26,18170.3,1798.61
7/22/2019,78,31,24212.6,2200.6
7/29/2019,78,28,8266,642
8/5/2019,78,18,6528.3,767.62
8/12/2019,78,30,10838,1855.35
8/19/2019,78,30,18369.2,1582.95
8/26/2019,78,21,16361.5,1729.87
9/9/2019,78,20,4431.3,460.06
9/16/2019,78,7,2623.3,425.27
9/23/2019,78,18,10262.2,1222.99
9/30/2019,78,32,25482.5,2901.39
10/7/2019,78,22,18271.9,3324.98
10/14/2019,78,23,13490.4,1339.78
10/21/2019,78,28,13468.3,1838.96
10/28/2019,78,19,15317.6,1432.2
11/4/2019,78,25,15134.1,1891.6
11/11/2019,78,30,22934.7,2010.21
11/18/2019,78,23,25865.5,3427.02
11/25/2019,78,33,7504.7,1871.25
12/2/2019,78,32,18207.1,2927.08
12/9/2019,78,45,13967.5,1415.4
12/16/2019,78,34,27061.6,2021.69
12/30/2019,78,56,30783.5,2755.62
1/6/2020,78,45,23762.9,1527.86
1/13/2020,78,40,28233,3155.55
1/20/2020,78,32,25775.9,2191.37
1/27/2020,78,28,22142,2392.3
2/3/2020,78,11,5515.6,476.89
2/10/2020,78,22,23860.5,1213.47
2/17/2020,78,24,13973.4,2265.3
2/24/2020,78,23,5626.1,1972.62
3/2/2020,78,20,22871.6,3505.17
3/9/2020,78,35,18499.4,2111.23
3/16/2020,78,34,26347.7,2494.61
3/23/2020,78,20,12092.2,542.34
3/30/2020,78,16,10598.3,1417.14
4/6/2020,78,16,11341.4,1774.45
4/13/2020,78,16,6253.9,539.36
4/20/2020,78,11,7522.9,1014.37
4/27/2020,78,18,17568.3,2191.3
4/1/2019,79,16,23127.9,3584.95
4/8/2019,79,29,29516.5,2455.94
4/15/2019,79,9,36007.3,3270.22
4/22/2019,79,7,5630.4,483.43
4/29/2019,79,31,44761.3,3917.39
5/6/2019,79,9,16784.2,1049.72
5/13/2019,79,23,36843.7,3279.44
5/20/2019,79,19,20535.4,1201.31
6/3/2019,79,8,24430.8,1496.08
6/10/2019,79,24,24164.5,1983.11
6/24/2019,79,32,37988.4,5240.83
7/1/2019,79,35,25726.5,1552.53
7/8/2019,79,18,29624.1,2333.8
7/15/2019,79,31,41548.3,3358.05
7/22/2019,79,9,11292.9,1071.63
7/29/2019,79,44,45236.6,4738.13
8/5/2019,79,35,22554.8,1707.46
8/12/2019,79,37,32571.4,2827.2
8/19/2019,79,70,56069.4,5569.45
8/26/2019,79,40,33031.7,2328.03
9/9/2019,79,9,5391.3,465.62
9/16/2019,79,40,46663.1,2810.4
9/23/2019,79,25,27142.9,2218.59
9/30/2019,79,75,75569.4,5543.71
10/7/2019,79,31,10005,962.51
10/14/2019,79,29,25245.6,2243.14
10/21/2019,79,18,12944.9,1907.59
10/28/2019,79,13,14855.5,2468.67
11/4/2019,79,33,35163.3,4320.11
11/11/2019,79,26,29952.4,1669.85
11/18/2019,79,26,34181.1,2041.17
11/25/2019,79,14,10096.3,2138.03
12/2/2019,79,23,32132.3,2122.14
12/9/2019,79,28,42768.3,3294.23
12/16/2019,79,31,20625.9,2068.8
12/30/2019,79,36,21725.1,1341.46
1/6/2020,79,23,38748.1,6157.57
1/13/2020,79,19,23341.6,2209.04
1/20/2020,79,14,13319.4,1119.17
1/27/2020,79,24,24066.8,1546.63
2/3/2020,79,26,26966.7,2552.06
2/10/2020,79,35,54813.5,3914.35
2/17/2020,79,20,25804.1,2714.46
2/24/2020,79,11,9206.1,527.08
3/2/2020,79,4,6241.4,762.06
3/9/2020,79,34,40635,2297.76
3/16/2020,79,18,24747.2,1046.66
3/23/2020,79,23,26951.6,2883.61
3/30/2020,79,14,26479.7,1646.11
4/6/2020,79,22,51888.3,4080.71
4/13/2020,79,10,35513.7,2391.67
4/20/2020,79,19,32941.2,1731.39
4/27/2020,79,19,25337.7,2750.12
4/1/2019,80,11,17819.7,1418.26
4/8/2019,80,15,34148.6,3117.34
4/15/2019,80,25,15766.5,1461.61
4/22/2019,80,28,57080.3,5161.4
4/29/2019,80,24,15343.7,2425.26
5/6/2019,80,19,34505.1,2565.4
5/13/2019,80,17,6587.2,472.64
5/20/2019,80,26,17265.6,1490.84
6/3/2019,80,22,14586.6,1837.05
6/10/2019,80,21,13484.2,992.47
6/17/2019,80,18,18736.7,1267.3
6/24/2019,80,7,6733.8,808.7
7/1/2019,80,23,38212.5,1570.53
7/8/2019,80,18,17051.6,783.57
7/15/2019,80,18,24706.5,2143.85
7/22/2019,80,14,9781.3,426.95
7/29/2019,80,19,27589.1,1856.4
8/5/2019,80,19,28115.2,2119.69
8/12/2019,80,22,60121.9,6481.85
8/19/2019,80,18,7559.4,778.75
8/26/2019,80,27,28185.6,1739.15
9/9/2019,80,8,14716.8,1645.69
9/16/2019,80,17,17221.5,1475.42
9/23/2019,80,24,46445,4415.06
9/30/2019,80,17,20650.4,2291.09
10/7/2019,80,17,30464.8,3405.15
10/14/2019,80,24,14287.5,1300.41
10/21/2019,80,11,11074.7,1042.79
10/28/2019,80,15,20678.6,1236.54
4/1/2019,81,18,29759.6,3565.03
4/8/2019,81,15,11545,1120.64
4/15/2019,81,19,21316,2315.54
4/22/2019,81,18,32029.8,1746
4/29/2019,81,26,35942,3929.12
5/6/2019,81,16,18199.3,1702.37
5/13/2019,81,16,19617.6,1209.52
5/20/2019,81,25,56377.2,7749.23
6/3/2019,81,20,29288.7,3352.45
6/10/2019,81,23,52291.2,3228.93
6/17/2019,81,24,83018.5,6676.78
6/24/2019,81,26,25963.9,2756.99
7/1/2019,81,14,9338.5,978.15
7/8/2019,81,17,17288.9,1145.63
7/15/2019,81,19,4400.5,853.19
7/22/2019,81,23,16433.5,1424.99
7/29/2019,81,12,10184.5,1391.44
8/5/2019,81,26,25864.3,1445.5
8/12/2019,81,29,46855.5,6012.3
8/19/2019,81,23,28455.3,2670.94
8/26/2019,81,23,49279,2956.99
9/9/2019,81,13,13860.5,1061.86
9/16/2019,81,20,47441,2683.51
9/23/2019,81,22,26949.7,2043.93
9/30/2019,81,31,75189,10823.64
10/7/2019,81,22,35313,3754.86
10/14/2019,81,22,32195.4,2718.74
10/21/2019,81,21,30491.5,2551.55
10/28/2019,81,24,23006.8,3612.12
11/4/2019,81,18,18805,1830.4
11/11/2019,81,27,26800.3,1441.01
11/18/2019,81,25,37377.1,5828.49
11/25/2019,81,23,34662,4293.38
12/2/2019,81,14,15723.5,2648.3
12/9/2019,81,11,13344.5,2607.18
12/16/2019,81,17,21239.6,3898.31
12/30/2019,81,27,14039,2063.52
1/6/2020,81,17,4503.5,1125.26
1/13/2020,81,29,16736.3,1837.38
1/20/2020,81,26,30045.5,3598.84
1/27/2020,81,15,27054.7,2890.79
2/3/2020,81,12,16252.8,1985.44
2/10/2020,81,17,43778.5,7972.19
2/17/2020,81,22,29393.5,4562.45
2/24/2020,81,25,44191.9,7165.82
3/2/2020,81,19,12299.5,2248.44
3/9/2020,81,18,20657.4,2792.28
3/16/2020,81,17,10147,633.85
3/23/2020,81,18,46057.4,4325.38
3/30/2020,81,10,21369,2670.97
4/6/2020,81,7,9942,1375.58
4/13/2020,81,4,17937.5,1150.11
4/20/2020,81,14,8360,1394.11
4/27/2020,81,16,8878.5,326.72
4/1/2019,82,8,11363,994.52
4/8/2019,82,6,3714.4,582.4
4/15/2019,82,4,6515.3,1182.53
4/22/2019,82,8,16851,922.76
4/29/2019,82,11,5391.9,645.58
5/6/2019,82,3,572.9,144.24
5/13/2019,82,6,3906.7,1218.59
5/20/2019,82,7,6170,529.12
6/3/2019,82,2,4499.5,88.32
6/10/2019,82,7,10477.7,962.16
6/17/2019,82,7,32000.6,1479.8
6/24/2019,82,6,18115.4,2850.04
7/1/2019,82,5,1479.5,144.55
7/8/2019,82,9,5498.9,312.09
7/15/2019,82,11,30306.5,573.1
7/22/2019,82,11,24440.4,1219.28
7/29/2019,82,21,10973.3,646.32
8/5/2019,82,7,870,1068.44
8/12/2019,82,5,6566.3,326.64
8/19/2019,82,8,12850.9,1084.9
8/26/2019,82,12,44204.7,6506.17
9/9/2019,82,11,28595.6,2176.38
9/16/2019,82,6,1438.8,106.76
9/23/2019,82,10,8988.4,1392.32
9/30/2019,82,16,43240.9,2456
10/7/2019,82,11,4376,982.55
10/14/2019,82,11,7235.4,1252.18
10/21/2019,82,15,35421.9,3030.38
10/28/2019,82,15,8747.9,1274.42
11/4/2019,82,8,1552.7,251.33
11/11/2019,82,2,1369.5,64.89
11/18/2019,82,16,3066.5,1065.39
11/25/2019,82,2,4237.6,249.94
12/2/2019,82,3,3490,121.59
12/9/2019,82,5,1187.6,270.05
12/16/2019,82,9,44857.9,3598.54
12/30/2019,82,16,45746.3,3404.25
1/6/2020,82,5,5512.6,152.98
1/13/2020,82,15,19126.5,2376.4
1/20/2020,82,8,6734.5,254.46
1/27/2020,82,2,804,113.51
2/3/2020,82,8,4108.9,401.38
2/10/2020,82,5,4732.5,475.04
2/17/2020,82,8,872,274.91
2/24/2020,82,8,3121.6,217.28
3/2/2020,82,4,422.6,72.92
3/9/2020,82,4,32077.7,326.16
3/16/2020,82,11,6178.1,473.12
3/23/2020,82,3,29159.3,1343.33
3/30/2020,82,9,4048.3,281.47
4/6/2020,82,2,390,36.46
4/13/2020,82,5,631,76.8
4/20/2020,82,6,25079.6,2890.44
4/27/2020,82,7,12489.5,352.48
4/1/2019,83,29,59782.2,4310.62
4/8/2019,83,18,40857,3972.19
4/15/2019,83,16,35980.9,1867.04
4/22/2019,83,17,40196.9,1867.32
4/29/2019,83,13,22439.2,1431.69
5/6/2019,83,13,34519.5,3284.81
5/13/2019,83,18,73967.7,3609.62
5/20/2019,83,16,33297.2,2185.9
6/3/2019,83,17,41293.2,3257.63
6/10/2019,83,15,28738.7,1258.94
6/17/2019,83,21,30754.3,2555.21
6/24/2019,83,24,69261,3476.4
7/1/2019,83,6,8308.1,1242.66
7/8/2019,83,12,26406.4,2063.82
7/15/2019,83,17,42719.1,3550.64
7/22/2019,83,25,83085.8,4802.95
7/29/2019,83,14,24370.3,2057.84
8/5/2019,83,21,52909.9,2569.77
8/12/2019,83,15,40659.6,1955.52
8/19/2019,83,15,23772.9,1418.76
8/26/2019,83,18,29755.7,1805.76
9/9/2019,83,29,51627.2,4468.37
9/16/2019,83,25,48963.7,5501.88
9/23/2019,83,26,43568.2,2926.66
9/30/2019,83,20,32828.6,3919.94
10/7/2019,83,15,39560.3,4224.61
10/14/2019,83,19,24221.2,2740.6
10/21/2019,83,20,40440.9,2261.89
10/28/2019,83,17,51004.7,3264.29
11/4/2019,83,12,17244,896.13
11/11/2019,83,19,26637.9,1602.61
11/18/2019,83,23,48660.3,3276.55
11/25/2019,83,26,51621.9,3398.72
12/2/2019,83,22,60860.9,3833.75
12/9/2019,83,17,22636.9,1268.31
12/16/2019,83,21,59941,4975.38
12/30/2019,83,16,29928.5,3408.68
1/6/2020,83,16,38009.8,2191.58
1/13/2020,83,27,70695.8,6620.86
1/20/2020,83,19,32419.4,3245.45
1/27/2020,83,18,47895.7,2938.94
2/3/2020,83,27,73309.5,5299.66
2/10/2020,83,18,48172,2871.45
2/17/2020,83,21,37508.2,2512.29
2/24/2020,83,14,32949.6,1925.3
3/2/2020,83,13,29550.4,2579.24
3/9/2020,83,14,29176.7,3155.65
3/16/2020,83,13,24897.3,1572.52
3/23/2020,83,7,15292.6,812.1
3/30/2020,83,12,19421,826.96
4/6/2020,83,29,67780.6,5220.75
4/13/2020,83,8,22488.7,1272.86
4/20/2020,83,2,5270.1,225.99
4/27/2020,83,9,10417.3,1230.91
4/1/2019,84,28,12441.5,1859.88
4/8/2019,84,29,40469,3788.57
4/15/2019,84,30,26432.2,1946.34
4/22/2019,84,33,27304.1,3722.65
4/29/2019,84,34,32025.4,3235.12
5/6/2019,84,30,47228.3,4523.19
5/13/2019,84,35,53412.3,5304.54
5/20/2019,84,30,24435.3,2727.87
6/3/2019,84,36,39644.2,3955.62
6/10/2019,84,28,20748.3,4414.39
6/17/2019,84,26,31815.4,2296.11
6/24/2019,84,49,40049.2,4388.32
7/1/2019,84,25,21432.3,1372.52
7/8/2019,84,28,26975.4,2212.5
7/15/2019,84,36,37958,2286.61
7/22/2019,84,32,22861.7,3197.97
7/29/2019,84,52,65258,4984.42
8/5/2019,84,30,20423.8,3220.58
8/12/2019,84,25,25627.7,2000.98
8/19/2019,84,42,25919.5,2685.35
8/26/2019,84,36,16947.8,1912.03
9/9/2019,84,24,15071.3,1256.67
9/16/2019,84,33,39349.9,5365.51
9/23/2019,84,40,42291.5,6015.23
9/30/2019,84,38,67548.5,5949.71
10/7/2019,84,39,38612.3,4913.96
10/14/2019,84,28,45978.7,4707.09
10/21/2019,84,33,32526.9,6146.59
10/28/2019,84,36,52845.7,7406.16
11/4/2019,84,25,21548.5,1830.83
11/11/2019,84,46,74307.3,6068.93
11/18/2019,84,35,43058.4,3414.48
11/25/2019,84,37,47633.2,8104.3
12/2/2019,84,29,13575.6,1583.37
12/9/2019,84,32,20068.5,1572.29
12/16/2019,84,26,21047.5,1561.52
12/30/2019,84,36,26037.7,2939.72
1/6/2020,84,42,69879.4,5426.73
1/13/2020,84,37,61828.7,11363.67
1/20/2020,84,37,25240.6,2814.34
1/27/2020,84,35,41465.3,4450.96
2/3/2020,84,31,37677.6,3113.02
2/10/2020,84,35,51833.8,4241.37
2/17/2020,84,41,41671.7,4522.74
2/24/2020,84,25,22193.5,2870.85
3/2/2020,84,28,30563.5,4572.15
3/9/2020,84,33,42112.8,4500.15
3/16/2020,84,41,39988.6,3619.39
3/23/2020,84,20,18377.3,2590.89
3/30/2020,84,17,12469.6,878.7
4/6/2020,84,14,15219.6,1634.71
4/13/2020,84,13,9168.5,650.45
4/20/2020,84,12,3827.9,427.61
4/27/2020,84,21,8391.4,1918.18
4/1/2019,85,5,6879,94.32
4/8/2019,85,7,6372,25.67
4/15/2019,85,12,30938,1278.36
4/22/2019,85,10,14493,1986.62
4/29/2019,85,8,7547.5,140.2
5/6/2019,85,9,12139,149.98
5/13/2019,85,5,6398,17.6
5/20/2019,85,6,10389,314.61
5/27/2019,85,3,3439,77.38
6/3/2019,85,6,6097.5,
6/10/2019,85,6,7307.5,675.69
6/17/2019,85,9,28185.9,2732.47
6/24/2019,85,9,11856.5,480.55
7/1/2019,85,4,7699,203.01
7/8/2019,85,12,22588.5,1673.43
7/15/2019,85,8,10887.5,497.68
7/22/2019,85,9,42435.6,2120.89
7/29/2019,85,13,15556.5,715.33
8/5/2019,85,10,7548.5,641.06
8/12/2019,85,13,13748,209.79
8/19/2019,85,9,9799,123.44
8/26/2019,85,9,15220.5,436.79
9/9/2019,85,8,10448,221.33
9/16/2019,85,5,17088.1,2355.69
9/23/2019,85,5,5989,80.23
9/30/2019,85,10,40838.5,2859.26
10/7/2019,85,8,15663.5,193.97
10/14/2019,85,6,5179,185.48
10/21/2019,85,8,8047.5,10.42
10/28/2019,85,7,10397.5,375.08
11/4/2019,85,8,9847,47.34
11/11/2019,85,9,10639,474.16
11/18/2019,85,8,12097,842.3
11/25/2019,85,8,11359.5,573.6
12/2/2019,85,6,6199.5,64.8
12/9/2019,85,6,6548.5,299.64
12/16/2019,85,6,9534,402.7
12/30/2019,85,4,3239.5,511.36
1/6/2020,85,15,18837,1863.42
1/13/2020,85,11,21986.5,765.97
1/20/2020,85,11,23096,674.39
1/27/2020,85,14,24816.5,2021.87
2/3/2020,85,5,9479.5,167.86
2/10/2020,85,4,4949,
2/17/2020,85,6,5748,69.58
2/24/2020,85,5,2448,43.2
3/2/2020,85,7,10858.9,146.05
3/9/2020,85,3,3699,64.8
3/16/2020,85,5,7923.5,520.45
3/23/2020,85,6,9968.5,319.23
3/30/2020,85,9,11436,196.2
4/6/2020,85,12,18231.4,612.29
4/13/2020,85,6,16399.5,1509.35
4/20/2020,85,6,16253,844.2
4/27/2020,85,7,7226,146.66
4/1/2019,86,2,1905,292.14
4/8/2019,86,11,18912.2,1663.74
4/15/2019,86,11,11949.2,1020.27
4/22/2019,86,13,10286.5,1223.85
4/29/2019,86,11,19197.3,1491.9
5/6/2019,86,20,22799.9,1435.5
5/13/2019,86,13,16577.2,1362.67
5/20/2019,86,15,23383,2125.51
6/3/2019,86,9,6479.2,483.67
6/10/2019,86,13,18189.8,1962.56
6/17/2019,86,7,9296.8,475.55
6/24/2019,86,9,10726.1,843.51
7/1/2019,86,9,18248.6,1704.19
7/8/2019,86,11,17366.7,875.25
7/15/2019,86,9,6892.8,668.42
7/22/2019,86,8,16566.8,2449.37
7/29/2019,86,13,9842.5,790.48
8/5/2019,86,8,5854.3,306.36
8/12/2019,86,6,11648.6,1003.72
8/19/2019,86,7,4064.3,310.73
8/26/2019,86,12,15073.8,1818.08
9/9/2019,86,12,21219.5,1528.31
9/16/2019,86,17,33262.8,2253.93
9/23/2019,86,5,9028.8,590.7
9/30/2019,86,9,12261.1,755.52
10/7/2019,86,4,2192.7,222.64
10/14/2019,86,20,18318.4,1003.63
10/21/2019,86,8,14685.4,1649.43
10/28/2019,86,4,822.7,194.78
11/4/2019,86,8,11945.8,2138.25
11/11/2019,86,6,9112.7,695.02
11/18/2019,86,4,12033.4,459.61
11/25/2019,86,4,8378.4,504.63
12/2/2019,86,11,19975.4,1882.41
12/9/2019,86,11,13844,1818.15
12/16/2019,86,8,5971.5,866.08
12/30/2019,86,9,9366.9,325.81
1/6/2020,86,13,32694.9,1271.04
1/13/2020,86,11,8116.5,491.54
1/20/2020,86,7,3184.1,601.24
1/27/2020,86,8,9282.9,846.29
2/3/2020,86,19,36560.8,2738.33
2/10/2020,86,6,11508.5,977.69
2/17/2020,86,8,18182.8,1090.27
2/24/2020,86,13,24821,3334.21
3/2/2020,86,19,11257.2,882.38
3/9/2020,86,11,4649.9,420.36
3/16/2020,86,11,29630.4,2997.81
3/23/2020,86,7,17880.4,423.27
3/30/2020,86,3,1387.8,184.94
4/6/2020,86,4,5123.4,325.5
4/27/2020,86,4,3021.8,385.26
4/1/2019,87,10,9115,993.88
4/8/2019,87,13,10855,1180.1
4/15/2019,87,11,26250.5,1448.04
4/22/2019,87,25,30179,2593.34
4/29/2019,87,9,37640.4,2793.99
5/6/2019,87,14,29820,2426.12
5/13/2019,87,11,12205,1196.02
5/20/2019,87,14,31422.5,2770.25
6/3/2019,87,15,14649.5,1310.98
6/10/2019,87,10,5800,648.23
6/17/2019,87,18,25355,2472.2
6/24/2019,87,27,29172,2226
7/1/2019,87,12,7875,878.35
7/8/2019,87,21,35495,3085.89
7/15/2019,87,15,10875,1481.69
7/22/2019,87,16,18590,850.24
7/29/2019,87,18,38969.2,4725.63
8/5/2019,87,19,22344.5,3189.47
8/12/2019,87,18,11849.5,1372.55
8/19/2019,87,11,21325,1955.61
8/26/2019,87,15,37384.5,4628.92
9/9/2019,87,18,11205,1174.21
9/16/2019,87,17,41554.3,1752.41
9/23/2019,87,22,26665,2122.24
9/30/2019,87,17,32680.5,2858.93
10/7/2019,87,16,19454.5,1580.46
10/14/2019,87,20,28999.4,2212.71
10/21/2019,87,20,18430.1,2639.92
10/28/2019,87,30,32195,3227.5
11/4/2019,87,21,27075,1736.36
11/11/2019,87,23,26462.2,868.68
11/18/2019,87,21,48060,3702.4
11/25/2019,87,23,53561,4228.18
12/2/2019,87,27,49215,2597.8
12/9/2019,87,19,18494.2,1316.77
12/16/2019,87,15,37391.1,3142.73
12/30/2019,87,33,98659.7,10128.28
1/6/2020,87,12,8620,625.73
1/13/2020,87,17,23373.9,2444.05
1/20/2020,87,21,32009.4,2092.96
1/27/2020,87,18,19249.5,1578.47
2/3/2020,87,15,15330,1071.77
2/10/2020,87,20,19075,1001.09
2/17/2020,87,7,7803.4,342.38
2/24/2020,87,13,20189.5,901.35
3/2/2020,87,13,12314.5,1340.13
3/9/2020,87,21,33990,2102.19
3/16/2020,87,18,23655,1362.66
3/23/2020,87,7,3805,516.11
3/30/2020,87,7,25320.5,2592.53
4/6/2020,87,15,34925,1740.43
4/13/2020,87,11,31704.5,1468.93
4/20/2020,87,13,38635,2713.67
4/27/2020,87,13,29660,2558.67
4/1/2019,88,6,10997.8,497.14
4/8/2019,88,3,2480,496.29
4/15/2019,88,1,1000,0
4/22/2019,88,1,750,0
4/29/2019,88,4,8617.2,609.22
5/6/2019,88,8,15447.1,1316.08
5/13/2019,88,6,8305.9,1235.97
5/20/2019,88,6,7168.4,658.39
6/3/2019,88,4,13733.3,1749.1
6/10/2019,88,6,35688.5,3421.83
6/17/2019,88,9,7126.9,553.61
6/24/2019,88,4,11896.2,331.61
7/1/2019,88,10,16654.6,1268.38
7/8/2019,88,10,31434.9,2528.31
7/15/2019,88,3,5375,755.84
7/22/2019,88,4,18990.3,863.06
7/29/2019,88,13,36912.6,2869.56
8/5/2019,88,2,1937.4,129.35
8/12/2019,88,5,19227.7,1011.83
8/19/2019,88,2,949.9,161.66
8/26/2019,88,5,2998.8,68.2
9/9/2019,88,3,2875.4,292.5
9/16/2019,88,3,14449.1,1231.36
9/23/2019,88,8,37053.3,1369.99
9/30/2019,88,13,15566.3,1434.16
10/7/2019,88,8,9796.6,1048.99
10/14/2019,88,6,28221.2,2782.23
10/21/2019,88,4,12328.4,1116.55
10/28/2019,88,6,2955.5,192.45
11/4/2019,88,6,20984.3,749.04
11/11/2019,88,3,11324.2,1028.12
11/18/2019,88,4,7206,533.22
11/25/2019,88,14,27582.9,2669.56
12/2/2019,88,2,1700,229.45
12/9/2019,88,4,27479.4,2197.14
12/16/2019,88,3,5820.2,610.35
12/30/2019,88,12,16086.8,1461.35
1/6/2020,88,9,15204.8,1001.08
1/13/2020,88,9,24860.5,1029.65
1/20/2020,88,8,18809.2,2012.51
1/27/2020,88,1,4678.5,135.35
2/3/2020,88,3,4088.5,71.39
2/10/2020,88,4,3959,358.89
2/17/2020,88,5,12094.1,1028.6
2/24/2020,88,14,24148.6,1384.33
3/2/2020,88,1,1200,235.75
3/9/2020,88,4,8910.2,448.07
3/16/2020,88,3,2576.9,115.94
3/23/2020,88,1,3836.9,305.26
3/30/2020,88,8,17557.5,958.76
4/6/2020,88,3,1750,112.88
4/13/2020,88,8,12371.9,729.87
4/20/2020,88,5,7039,526.65
4/27/2020,88,5,9802.7,1684.07
4/1/2019,89,10,7069.5,668.82
4/8/2019,89,10,17329.4,2241.33
4/15/2019,89,11,14008.6,1428.73
4/22/2019,89,5,3490,524.68
4/29/2019,89,14,27798.3,3447.78
5/6/2019,89,16,17296.4,1609.59
5/13/2019,89,13,31647.5,1857.26
5/20/2019,89,8,9142.1,929.62
6/3/2019,89,8,10034.1,773.68
6/10/2019,89,11,4687.7,571.21
6/17/2019,89,10,10422.6,1040.01
6/24/2019,89,8,10388.4,761.22
7/1/2019,89,4,1366.1,348.05
7/8/2019,89,7,1504.9,209.31
7/15/2019,89,7,12297.4,1224.16
7/22/2019,89,7,6359.8,506.38
7/29/2019,89,7,5918.2,437.02
8/5/2019,89,16,9867.2,963.72
8/12/2019,89,12,4116.6,599.49
8/19/2019,89,12,10155.8,360.25
8/26/2019,89,9,3939.5,350.11
9/9/2019,89,3,10899.5,543.6
9/16/2019,89,13,10708.1,1279.98
9/23/2019,89,6,9522.2,1530.96
9/30/2019,89,9,2729.9,251.84
10/7/2019,89,7,3440.4,556.97
10/14/2019,89,10,5344.4,486.93
10/21/2019,89,17,13875.9,1633.48
10/28/2019,89,10,16345.5,1322.33
11/4/2019,89,9,11654.9,1362.44
11/11/2019,89,8,8507.4,513.36
11/18/2019,89,15,22476.3,2706.23
11/25/2019,89,9,6351.4,674.69
12/2/2019,89,13,8538.5,672.74
12/9/2019,89,12,6959.5,546.03
12/16/2019,89,7,7925.6,987.51
12/30/2019,89,13,7384.4,602.27
1/6/2020,89,10,9759.2,1007.08
1/13/2020,89,7,10527.7,1238.3
1/20/2020,89,11,13641.8,839.36
1/27/2020,89,7,3270.7,78.83
2/3/2020,89,4,1242.2,149.42
2/10/2020,89,5,1727.1,128.98
2/17/2020,89,8,22201.9,4139.1
2/24/2020,89,11,26900.8,1712.32
3/2/2020,89,9,26772.1,3057.36
3/9/2020,89,6,19975.5,2619.7
3/16/2020,89,7,12570.8,1104.63
3/23/2020,89,4,2276.3,120.27
3/30/2020,89,5,5760,990.96
4/6/2020,89,3,4474,326.78
4/13/2020,89,6,4846.5,1174.23
4/20/2020,89,7,23603.6,1646.47
4/27/2020,89,14,21935.4,1650.26
4/1/2019,90,18,44259.5,4366.33
4/8/2019,90,22,89451.3,5461.18
4/15/2019,90,22,43070.2,3160.88
4/22/2019,90,27,68001.8,7156.07
4/29/2019,90,23,47813.2,6076.46
5/6/2019,90,19,27414,2042.19
5/13/2019,90,30,62868.6,5481.52
5/20/2019,90,18,41985.7,4518.56
6/3/2019,90,27,40208,3318.46
6/10/2019,90,24,48592.7,3731.08
6/17/2019,90,32,55919.9,4659.15
6/24/2019,90,14,44847.7,3840.16
7/1/2019,90,21,32355.3,3748.89
7/8/2019,90,22,30520.1,3206.79
7/15/2019,90,36,46489.4,5787.18
7/22/2019,90,36,119384.7,8293.65
7/29/2019,90,35,57319.7,6442.27
8/5/2019,90,25,33978.5,3955.6
8/12/2019,90,19,24819.1,1269.36
8/19/2019,90,24,43197.3,4228.39
8/26/2019,90,20,28656.2,1860.11
9/9/2019,90,29,71077.9,4859.18
9/16/2019,90,37,59453.6,5807.15
9/23/2019,90,22,35271.2,2531.99
9/30/2019,90,42,91076.9,9402.69
10/7/2019,90,25,55088,4581.39
10/14/2019,90,38,31489.5,4435.66
10/21/2019,90,34,39546.8,4304.02
10/28/2019,90,31,75862.3,9218.1
11/4/2019,90,26,51839.5,5111.06
11/11/2019,90,27,47037.7,5211.95
11/18/2019,90,25,33980.7,5118.26
11/25/2019,90,28,52719.4,5496.02
12/2/2019,90,21,24231.9,3195.52
12/9/2019,90,29,35941.2,2997.8
12/16/2019,90,32,34758.3,3706.58
12/30/2019,90,38,42666.5,6755.07
1/6/2020,90,42,49509.4,4986.23
1/13/2020,90,16,27802,2185.57
1/20/2020,90,25,35108.6,3505.22
1/27/2020,90,20,34449.9,4325.66
2/3/2020,90,29,41011.8,4501.9
2/10/2020,90,35,66657.6,5846.15
2/17/2020,90,42,59468,4969.33
2/24/2020,90,19,24611.2,2326.58
3/2/2020,90,27,29277.6,2942.89
3/9/2020,90,14,19252,1320.26
3/16/2020,90,27,32669.6,2597.36
3/23/2020,90,9,15285.1,1873.24
3/30/2020,90,15,31539.4,2492.58
4/6/2020,90,17,26656.1,2097.85
4/13/2020,90,13,23456.4,1671.9
4/20/2020,90,19,50426.1,4673.52
4/27/2020,90,24,34911.9,3486.61
4/1/2019,91,4,1278.5,155.91
4/8/2019,91,7,4818.6,460.97
4/15/2019,91,8,18869.9,608
4/22/2019,91,11,11699.1,1952.82
4/29/2019,91,5,8799.5,948.87
5/6/2019,91,5,6873.6,1041.29
5/13/2019,91,6,9438.5,394.05
5/20/2019,91,8,6994.9,310.39
6/3/2019,91,6,4459.3,333.41
6/10/2019,91,5,8727.5,768.85
6/17/2019,91,6,10424.1,612.17
6/24/2019,91,11,13655,1323.27
7/1/2019,91,6,4873.8,588.75
7/8/2019,91,9,22823.6,837.89
7/15/2019,91,11,12961.4,429.69
7/22/2019,91,8,6632.5,763.89
7/29/2019,91,8,4618.2,445.63
8/5/2019,91,5,9853.6,538.92
8/12/2019,91,12,12441.6,1171.89
8/19/2019,91,12,6188.9,874.03
8/26/2019,91,3,3098.6,132.96
9/9/2019,91,10,32590.3,2233.52
9/16/2019,91,8,14429.6,1795.68
9/23/2019,91,11,13754.1,1077.51
9/30/2019,91,6,2572.5,433.57
10/7/2019,91,14,23077,1748.31
10/14/2019,91,12,16000.9,1448.38
